Day,File_Id,opp_evt,flow_rate
2010_142,2,0.0337868621603711,3233.07999260092
2010_142,3,0.027985673904664,3224.760920315
2010_142,4,0.0315241598056418,3235.16534
2010_142,5,0.0352690288713911,3239.34277816864
2010_142,6,0.0341686795491143,3226.83735455488
2010_142,7,0.0356995412844037,3235.16534
2010_142,8,0.0375566309719934,3228.91600676084
2010_142,9,0.0369787141615986,3233.07999260092
2010_142,10,0.0391099123398517,3233.07999260092
2010_142,11,0.0381451431147172,3239.34277816864
2010_142,12,0.0393344434894714,3228.91600676084
2010_142,13,0.038454756146715,3230.99688381536
2010_142,14,0.035275718257646,3233.07999260092
2010_142,15,0.0350678224937118,3226.83735455488
2010_142,16,0.0357940335834227,3233.07999260092
2010_142,17,0.0367144177449168,3235.16534
2010_142,18,0.0416511280999441,3235.16534
2010_142,19,0.0445478723404255,3233.07999260092
2010_142,20,0.0442115015097447,3233.07999260092
2010_142,21,0.0435111519107847,3230.99688381536
2010_142,22,0.0472742592882897,3235.16534
2010_142,22,0.0472742592882897,3283.76201721436
2010_142,23,0.0425527188721715,3233.07999260092
2010_142,24,0.04270264657014,3233.07999260092
2010_142,25,0.0427398393194707,3233.07999260092
2010_142,26,0.0410043988269795,3235.16534
2010_142,27,0.0406628275943119,3235.16534
2010_142,28,0.0418332753824757,3235.16534
2010_142,29,0.0417055121780678,3235.16534
2010_142,30,0.0412398137369034,3224.760920315
2010_142,31,0.0413375537228482,3237.25293289508
2010_142,32,0.0423164484917473,3237.25293289508
2010_142,33,0.0433831358977772,3233.07999260092
2010_142,34,0.0467432950191571,3226.83735455488
2010_142,35,0.0488716148445336,3228.91600676084
2010_142,36,0.0476126081825334,3233.07999260092
2010_142,37,0.0473726897365317,3230.99688381536
2010_142,38,0.047149980445835,3220.61467820356
2010_142,39,0.0457715063861758,3233.07999260092
2010_142,40,0.0434812696069386,3243.52925338112
2010_142,41,0.0455685618729097,3230.99688381536
2010_142,42,0.0440206038739081,3233.07999260092
2010_142,43,0.0424319261695906,3220.61467820356
2010_142,44,0.0431458038243626,3243.52925338112
2010_142,45,0.0445643867023309,3226.83735455488
2010_142,46,0.0431922196796339,3228.91600676084
2010_142,47,0.0444113693105435,3235.16534
2010_142,48,0.0432134280568341,3228.91600676084
2010_142,49,0.0436738104600865,3228.91600676084
2010_142,50,0.0418866459627329,3233.07999260092
2010_142,51,0.0410647474537518,3239.34277816864
2010_142,52,0.0415423013585838,3235.16534
2010_142,53,0.0419224473091876,3233.07999260092
2010_142,54,0.0418717948717949,3239.34277816864
2010_142,55,0.0420984455958549,3228.91600676084
2010_142,56,0.0424347555923778,3237.25293289508
2010_142,57,0.0424213413371973,3237.25293289508
2010_142,58,0.0424617346938776,3235.16534
2010_142,59,0.0434311353095382,3235.16534
2010_142,60,0.0439579597529388,3228.91600676084
2010_142,61,0.0440460978965992,3241.43488270316
2010_142,62,0.0443465239591516,3237.25293289508
2010_142,63,0.0440788186974379,3237.25293289508
2010_142,64,0.0453491812980864,3224.760920315
2010_142,65,0.0467115650286165,3226.83735455488
2010_142,66,0.0380348154362416,3226.83735455488
2010_142,67,0.0441679514357294,3239.34277816864
2010_142,68,0.0448907766990291,3233.07999260092
2010_142,69,0.0452785260727343,3241.43488270316
2010_142,70,0.0444425477955521,3239.34277816864
2010_142,71,0.0441933916423712,3233.07999260092
2010_142,72,0.0463659147869674,3235.16534
2010_142,73,0.0461018411967779,3239.34277816864
2010_142,74,0.0468371529718651,3233.07999260092
