Day,File_Id,opp_evt,flow_rate
2012_255,1,0.00887992389765372,3651.230521332
2012_255,2,0.00812359550561798,3350.574
2012_255,3,0.00890471679782376,3352.736063988
2012_255,4,0.00913017191839862,3350.574
2012_255,5,0.00893830937729611,3352.736063988
2012_255,6,0.00896851439731129,3335.504269716
2012_255,7,0.00870310245310245,3350.574
2012_255,8,0.00885078125,3350.574
2012_255,9,0.00874338808463252,3350.574
2012_255,10,0.00868099699959317,3350.574
2012_255,11,0.00866295690602217,3350.574
2012_255,12,0.00862044016258489,3350.574
2012_255,13,0.00866567905356062,3350.574
2012_255,14,0.00898011128425208,3350.574
2012_255,15,0.0104206935209525,3348.414261612
2012_255,16,0.00810910212604404,3350.574
2012_255,17,0.00898665963853733,3350.574
2012_255,18,0.0100182626751662,3350.574
2012_255,19,0.00823143754306834,3350.574
2012_255,20,0.00624115942690272,3350.574
2012_255,21,0.00582035127087559,3350.574
2012_255,22,0.00579317620763277,3350.574
2012_255,23,0.00562473143206079,3350.574
2012_255,24,0.00524585194256351,3350.574
2012_255,25,0.00533595408064827,3350.574
2012_255,26,0.00542749246709309,3350.574
2012_255,27,0.00617948126596651,3350.574
2012_255,28,0.00726846841062518,3350.574
2012_255,29,0.0074115494103294,3350.574
2012_255,30,0.00784971526935735,3352.736063988
2012_255,31,0.00796294129446376,3350.574
2012_255,32,0.00798649622892635,3350.574
2012_255,33,0.00789826803895529,3350.574
2012_255,34,0.0077711528973807,3350.574
2012_255,35,0.00800404633103569,3350.574
2012_255,36,0.00801847928436912,3350.574
2012_255,37,0.00811070316729832,3350.574
2012_255,38,0.00818230156575256,3350.574
2012_255,39,0.00822608200455581,3350.574
2012_255,40,0.00838617217767366,3350.574
2012_255,41,0.00868769197759509,3350.574
2012_255,42,0.0074409450451048,3350.574
2012_255,44,0.00856538824096808,921.844905984
2012_255,45,0.0103589212127159,3350.574
2012_255,46,0.0109180062380038,3350.574
2012_255,47,0.0103751321099155,3350.574
2012_255,48,0.0105143135275454,3348.414261612
2012_255,49,0.0124316762103071,3346.256841696
2012_255,50,0.0133229772607086,3354.900460704
2012_255,51,0.0132945437331397,3350.574
2012_255,52,0.01290706312239,3350.574
2012_255,53,0.0133544890904478,3354.900460704
2012_255,54,0.0142032548026999,3348.414261612
2012_255,55,0.015178123432012,3352.736063988
2012_255,56,0.017834582325501,3350.574
2012_255,57,0.0179138735811811,3346.256841696
2012_255,58,0.0167308451816746,3348.414261612
2012_255,59,0.0174767652195609,3348.414261612
2012_255,60,0.018506017394822,3354.900460704
2012_255,61,0.0197789210233593,3350.574
2012_255,62,0.0221130498474876,3359.236280832
2012_255,63,0.0222541932596513,3348.414261612
2012_255,64,0.026461781835698,3350.574
2012_255,65,0.0272000464273081,3350.574
2012_255,66,0.0270166928858591,3348.414261612
2012_255,67,0.0260337552742616,3348.414261612
2012_255,68,0.0260289826167283,3346.256841696
2012_255,69,0.0261068258664413,3346.256841696
2012_255,70,0.0262757440730002,3352.736063988
2012_255,71,0.0258871366529068,3359.236280832
2012_255,72,0.0267449817518248,3354.900460704
2012_255,73,0.0259495708154506,3348.414261612
2012_255,74,0.0262584927297905,3350.574
2012_255,75,0.0251324419778002,3354.900460704
2012_255,76,0.0249350997197956,3350.574
2012_255,77,0.0251645140822008,3346.256841696
2012_255,78,0.025884063285834,3350.574
2012_255,79,0.0252753511118542,3354.900460704
2012_255,80,0.0252573835274542,3354.900460704
2012_255,81,0.0250810669456067,3354.900460704
2012_255,82,0.0252262694322406,3354.900460704
2012_255,83,0.0245517245008162,3352.736063988
2012_255,84,0.0247465677277601,3354.900460704
2012_255,85,0.0245431164268986,3348.414261612
2012_255,86,0.0244371976142809,3348.414261612
2012_255,87,0.0240960099750623,3350.574
2012_255,88,0.023754536456615,3350.574
2012_255,89,0.0247929933013563,3346.256841696
2012_255,90,0.0240153514154803,3354.900460704
2012_255,91,0.0242608017185473,3350.574
2012_255,92,0.0236570433498324,3350.574
2012_255,93,0.0240542106104187,3350.574
2012_255,94,0.0230784176766882,3354.900460704
2012_255,95,0.0226866531432173,3350.574
2012_255,96,0.0219581886574074,3346.256841696
2012_255,97,0.0216816236833953,3348.414261612
2012_255,98,0.0218056906614786,3352.736063988
2012_255,99,0.0213910226567349,3352.736063988
2012_255,100,0.020640461375019,3348.414261612
2012_255,101,0.0209259117376647,3352.736063988
2012_255,102,0.0210933876951615,3350.574
2012_255,103,0.0207845152120467,3348.414261612
2012_255,104,0.019906380480167,3350.574
2012_255,105,0.019458214650891,3354.900460704
2012_255,106,0.0189190345001441,3354.900460704
2012_255,107,0.0193253626310498,3344.101733124
2012_255,108,0.0194550992779783,3346.256841696
2012_255,109,0.0195101843754555,3350.574
2012_255,110,0.019538081098805,3346.256841696
2012_255,111,0.0193914135856808,3350.574
2012_255,112,0.0197990679021389,3352.736063988
2012_255,113,0.0198090329005606,3350.574
2012_255,114,0.0197847820436655,3350.574
2012_255,115,0.0191147957325954,3346.256841696
2012_255,116,0.0195752836695343,3350.574
2012_255,117,0.0196995676159237,3350.574
2012_255,118,0.0199346930288825,3350.574
2012_255,119,0.0196818284085796,3348.414261612
2012_255,120,0.0196393835103995,3350.574
2012_255,121,0.0202603537450921,3352.736063988
2012_255,122,0.0201567256468798,3354.900460704
2012_255,123,0.0194808276385725,3350.574
2012_255,124,0.0197347005208333,3346.256841696
2012_255,125,0.0204326923076923,3348.414261612
2012_255,126,0.0202943604957899,3348.414261612
2012_255,127,0.0199919402721708,3350.574
2012_255,128,0.0201456495284454,3352.736063988
2012_255,129,0.0202201661053276,3348.414261612
2012_255,130,0.0204341661557327,3346.256841696
2012_255,131,0.0213667614983404,3346.256841696
2012_255,132,0.0217865848785166,3350.574
2012_255,133,0.0275677958759314,3346.256841696
2012_255,134,0.0303253842260261,3350.574
2012_255,135,0.0312617569601204,3350.574
2012_255,136,0.0308782560654504,3350.574
2012_255,137,0.030870065181213,3348.414261612
2012_255,138,0.0308582988980716,3346.256841696
2012_255,139,0.0297834136331192,3348.414261612
2012_255,140,0.0274440465056963,3346.256841696
2012_255,141,0.027373667998668,3350.574
2012_255,142,0.0284369503078276,3354.900460704
2012_255,143,0.0313085754451734,3352.736063988
2012_255,144,0.0317560669357867,3348.414261612
2012_255,145,0.0317154376827485,3363.581517408
2012_255,146,0.0306155648099948,3348.414261612
2012_255,147,0.0317986268034069,3357.067197276
2012_255,148,0.0324384726350761,3350.574
2012_255,149,0.032625916357534,3350.574
2012_255,150,0.032636715153747,3348.414261612
2012_255,151,0.0330406918296472,3348.414261612
2012_255,152,0.0332606523886494,3352.736063988
2012_255,153,0.0332237617924528,3357.067197276
2012_255,154,0.0320193017171988,3352.736063988
2012_255,155,0.0321607800431112,3348.414261612
2012_255,156,0.0331749819884726,3350.574
2012_255,157,0.0328249977276859,3350.574
2012_255,158,0.0330775360310421,3350.574
2012_255,159,0.0340986374953892,3361.4077185
2012_255,160,0.0345224519325093,3346.256841696
2012_255,161,0.0333499646321746,3348.414261612
2012_255,162,0.0327548280556676,3352.736063988
2012_255,163,0.0321089818041038,3348.414261612
2012_255,164,0.0320238726151474,3350.574
2012_255,165,0.0332610503802281,3350.574
2012_255,166,0.0331194785865181,3352.736063988
2012_255,167,0.0263353027714503,3357.067197276
2012_255,168,0.032276904603386,3350.574
2012_255,169,0.0342146515412598,3352.736063988
2012_255,170,0.0339858125121054,3350.574
2012_255,171,0.0337269840488381,3348.414261612
2012_255,172,0.0334067683649289,3348.414261612
2012_255,173,0.0323882148414705,3354.900460704
2012_255,174,0.0320769202757817,3352.736063988
2012_255,175,0.0310459642316427,3352.736063988
2012_255,176,0.0307098658738938,3352.736063988
2012_255,177,0.0320503048780488,3352.736063988
2012_255,178,0.0338623768472906,3352.736063988
2012_255,179,0.0339922703622173,3357.067197276
2012_255,180,0.0341254560194568,3346.256841696
2012_255,181,0.0336951456066102,3346.256841696
2012_255,182,0.03408945822871,3350.574
2012_255,183,0.0326480953838667,3348.414261612
2012_255,184,0.0328128150836862,3350.574
